MeterPoint Code,Serial Number,Plant Code,Date/Time,Data Type,Data Value,Units,Status
210095893,210095893,ED031000001,31-08-2015 07:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 08:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 08:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 08:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 08:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 09:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 09:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 09:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 09:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 10:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 10:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 10:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 10:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 11:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 11:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 11:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 11:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 12:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 12:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 12:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 12:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 13:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 13:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 13:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 13:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 14:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 14:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 14:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 14:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 15:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 15:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 15:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 15:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 16:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 16:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 16:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 16:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 17:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 17:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 17:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 17:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 18:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 18:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 18:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 18:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 19:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 19:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 19:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 19:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 20:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 20:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 20:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 20:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 21:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 21:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 21:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 21:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 22:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 22:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 22:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 22:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 23:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 23:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 23:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 23:45,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,01-09-2015 00:00,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,01-09-2015 00:15,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,01-09-2015 00:30,Import Wh Total,0,kwh,
210095893,210095893,ED031000001,31-08-2015 00:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 01:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 01:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 01:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 01:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 02:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 02:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 02:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 02:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 03:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 03:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 03:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 03:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 04:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 04:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 04:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 04:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 05:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 05:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 05:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 05:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 06:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 06:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 06:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 06:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 07:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 07:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 07:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 07:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 08:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 08:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 08:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 08:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 09:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 09:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 09:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 09:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 10:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 10:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 10:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 10:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 11:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 11:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 11:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 11:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 12:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 12:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 12:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 12:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 13:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 13:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 13:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 13:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 14:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 14:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 14:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 14:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 15:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 15:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 15:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 15:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 16:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 16:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 16:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 16:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 17:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 17:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 17:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 17:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 18:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 18:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 18:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 18:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 19:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 19:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 19:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 19:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 20:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 20:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 20:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 20:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 21:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 21:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 21:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 21:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 22:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 22:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 22:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 22:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 23:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 23:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 23:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 23:45,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,01-09-2015 00:00,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,01-09-2015 00:15,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,01-09-2015 00:30,Import varh Total,0,kvarh,
210095893,210095893,ED031000001,31-08-2015 00:45,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 01:00,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 01:15,Export Wh Total,3.1,kwh,
210095893,210095893,ED031000001,31-08-2015 01:30,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 01:45,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 02:00,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 02:15,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 02:30,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 02:45,Export Wh Total,3.1,kwh,
210095893,210095893,ED031000001,31-08-2015 03:00,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 03:15,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 03:30,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 03:45,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 04:00,Export Wh Total,3.2,kwh,
210095893,210095893,ED031000001,31-08-2015 04:15,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 04:30,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 04:45,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 05:00,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 05:15,Export Wh Total,3.1,kwh,
210095893,210095893,ED031000001,31-08-2015 05:30,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 05:45,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 06:00,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 06:15,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 06:30,Export Wh Total,3.1,kwh,
210095893,210095893,ED031000001,31-08-2015 06:45,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 07:00,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 07:15,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 07:30,Export Wh Total,3.1,kwh,
210095893,210095893,ED031000001,31-08-2015 07:45,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 08:00,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 08:15,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 08:30,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 08:45,Export Wh Total,3.3,kwh,
210095893,210095893,ED031000001,31-08-2015 09:00,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 09:15,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 09:30,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 09:45,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 10:00,Export Wh Total,3.3,kwh,
210095893,210095893,ED031000001,31-08-2015 10:15,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 10:30,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 10:45,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 11:00,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 11:15,Export Wh Total,3.3,kwh,
210095893,210095893,ED031000001,31-08-2015 11:30,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 11:45,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 12:00,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 12:15,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 12:30,Export Wh Total,3.2,kwh,
210095893,210095893,ED031000001,31-08-2015 12:45,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 13:00,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 13:15,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 13:30,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 13:45,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 14:00,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 14:15,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 14:30,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 14:45,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 15:00,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 15:15,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 15:30,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 15:45,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 16:00,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 16:15,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 16:30,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 16:45,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 17:00,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 17:15,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 17:30,Export Wh Total,2.5,kwh,
210095893,210095893,ED031000001,31-08-2015 17:45,Export Wh Total,2.5,kwh,
210095893,210095893,ED031000001,31-08-2015 18:00,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 18:15,Export Wh Total,2.5,kwh,
210095893,210095893,ED031000001,31-08-2015 18:30,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 18:45,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 19:00,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 19:15,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 19:30,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 19:45,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 20:00,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 20:15,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 20:30,Export Wh Total,2.5,kwh,
210095893,210095893,ED031000001,31-08-2015 20:45,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 21:00,Export Wh Total,2.9,kwh,
210095893,210095893,ED031000001,31-08-2015 21:15,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 21:30,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 21:45,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 22:00,Export Wh Total,3,kwh,
210095893,210095893,ED031000001,31-08-2015 22:15,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 22:30,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 22:45,Export Wh Total,2.6,kwh,
210095893,210095893,ED031000001,31-08-2015 23:00,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 23:15,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,31-08-2015 23:30,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 23:45,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,01-09-2015 00:00,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,01-09-2015 00:15,Export Wh Total,2.7,kwh,
210095893,210095893,ED031000001,01-09-2015 00:30,Export Wh Total,2.8,kwh,
210095893,210095893,ED031000001,31-08-2015 00:45,Export varh Total,3.3,kvarh,
210095893,210095893,ED031000001,31-08-2015 01:00,Export varh Total,3.3,kvarh,
210095893,210095893,ED031000001,31-08-2015 01:15,Export varh Total,3.6,kvarh,
210095893,210095893,ED031000001,31-08-2015 01:30,Export varh Total,2.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 01:45,Export varh Total,3.4,kvarh,
210095893,210095893,ED031000001,31-08-2015 02:00,Export varh Total,3.2,kvarh,
210095893,210095893,ED031000001,31-08-2015 02:15,Export varh Total,3.6,kvarh,
210095893,210095893,ED031000001,31-08-2015 02:30,Export varh Total,3.6,kvarh,
210095893,210095893,ED031000001,31-08-2015 02:45,Export varh Total,3.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 03:00,Export varh Total,3.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 03:15,Export varh Total,4.1,kvarh,
210095893,210095893,ED031000001,31-08-2015 03:30,Export varh Total,4.4,kvarh,
210095893,210095893,ED031000001,31-08-2015 03:45,Export varh Total,4.1,kvarh,
210095893,210095893,ED031000001,31-08-2015 04:00,Export varh Total,4,kvarh,
210095893,210095893,ED031000001,31-08-2015 04:15,Export varh Total,3.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 04:30,Export varh Total,3.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 04:45,Export varh Total,3.5,kvarh,
210095893,210095893,ED031000001,31-08-2015 05:00,Export varh Total,3.4,kvarh,
210095893,210095893,ED031000001,31-08-2015 05:15,Export varh Total,3.3,kvarh,
210095893,210095893,ED031000001,31-08-2015 05:30,Export varh Total,3.2,kvarh,
210095893,210095893,ED031000001,31-08-2015 05:45,Export varh Total,2.8,kvarh,
210095893,210095893,ED031000001,31-08-2015 06:00,Export varh Total,3.7,kvarh,
210095893,210095893,ED031000001,31-08-2015 06:15,Export varh Total,4.1,kvarh,
210095893,210095893,ED031000001,31-08-2015 06:30,Export varh Total,3.5,kvarh,
210095893,210095893,ED031000001,31-08-2015 06:45,Export varh Total,3.6,kvarh,
210095893,210095893,ED031000001,31-08-2015 07:00,Export varh Total,3.2,kvarh,
210095893,210095893,ED031000001,31-08-2015 07:15,Export varh Total,3.6,kvarh,
210095893,210095893,ED031000001,31-08-2015 07:30,Export varh Total,3.2,kvarh,
210095893,210095893,ED031000001,31-08-2015 07:45,Export varh Total,3.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 08:00,Export varh Total,3.6,kvarh,
210095893,210095893,ED031000001,31-08-2015 08:15,Export varh Total,4.3,kvarh,
210095893,210095893,ED031000001,31-08-2015 08:30,Export varh Total,3.7,kvarh,
210095893,210095893,ED031000001,31-08-2015 08:45,Export varh Total,3.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 09:00,Export varh Total,3.2,kvarh,
210095893,210095893,ED031000001,31-08-2015 09:15,Export varh Total,3.1,kvarh,
210095893,210095893,ED031000001,31-08-2015 09:30,Export varh Total,3.7,kvarh,
210095893,210095893,ED031000001,31-08-2015 09:45,Export varh Total,3.4,kvarh,
210095893,210095893,ED031000001,31-08-2015 10:00,Export varh Total,3.5,kvarh,
210095893,210095893,ED031000001,31-08-2015 10:15,Export varh Total,2.7,kvarh,
210095893,210095893,ED031000001,31-08-2015 10:30,Export varh Total,3.4,kvarh,
210095893,210095893,ED031000001,31-08-2015 10:45,Export varh Total,3.7,kvarh,
210095893,210095893,ED031000001,31-08-2015 11:00,Export varh Total,3.7,kvarh,
210095893,210095893,ED031000001,31-08-2015 11:15,Export varh Total,4.3,kvarh,
210095893,210095893,ED031000001,31-08-2015 11:30,Export varh Total,2.7,kvarh,
210095893,210095893,ED031000001,31-08-2015 11:45,Export varh Total,2.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 12:00,Export varh Total,3.1,kvarh,
210095893,210095893,ED031000001,31-08-2015 12:15,Export varh Total,3.5,kvarh,
210095893,210095893,ED031000001,31-08-2015 12:30,Export varh Total,3.8,kvarh,
210095893,210095893,ED031000001,31-08-2015 12:45,Export varh Total,3.2,kvarh,
210095893,210095893,ED031000001,31-08-2015 13:00,Export varh Total,3.5,kvarh,
210095893,210095893,ED031000001,31-08-2015 13:15,Export varh Total,2.9,kvarh,
210095893,210095893,ED031000001,31-08-2015 13:30,Export varh Total,2.8,kvarh,
210095893,210095893,ED031000001,31-08-2015 13:45,Export varh Total,2.9,kvarh,
